mic0_pos_x,mic0_pos_y,mic0_pos_z,mic1_pos_x,mic1_pos_y,mic1_pos_z,mic2_pos_x,mic2_pos_y,mic2_pos_z,mic3_pos_x,mic3_pos_y,mic3_pos_z,mic4_pos_x,mic4_pos_y,mic4_pos_z,mic5_pos_x,mic5_pos_y,mic5_pos_z,mic6_pos_x,mic6_pos_y,mic6_pos_z,mic7_pos_x,mic7_pos_y,mic7_pos_z,config_id,fs_hz,room_dim_x,room_dim_y,room_dim_z,rt60_target_s,is_anechoic,source_pos_x,source_pos_y,source_pos_z,array_center_x_config,array_center_y_config,array_center_z_config,array_center_x_actual,array_center_y_actual,array_center_z_actual,array_orientation_axis,actual_dist_src_to_array_center_m,actual_azimuth_src_to_array_center_deg,num_mics_configured,num_mics_processed,mic_separation_m,rir_file_basename,snr_db,mic_pair,mic_pair_distance_m,tdoa_real_s,tdoa_method,tdoa_estimated_s,tdoa_error_s,tdoa_computation_time_s,doa_estimated_from_pair_deg,tdoa_method_for_avg_doa,doa_array_estimated_deg,doa_array_real_deg,doa_array_error_deg
4.65,5.0,5.0,4.75,5.0,5.0,4.85,5.0,5.0,4.95,5.0,5.0,5.05,5.0,5.0,5.15,5.0,5.0,5.25,5.0,5.0,5.35,5.0,5.0,room10x10x10_medrev_8mics,48000,10.0,10.0,10.0,0.5,False,2.5,2.5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,x,3.536,-135.0,8,8,0.1,rir_room10x10x10_medrev_8mics,10,3-6,0.30000000000000004,-0.0006302042629510171,phat,-0.0009791666666666666,-0.00034896240371564953,0.16819241699886334,-90.0,,,,
4.65,5.0,5.0,4.75,5.0,5.0,4.85,5.0,5.0,4.95,5.0,5.0,5.05,5.0,5.0,5.15,5.0,5.0,5.25,5.0,5.0,5.35,5.0,5.0,room10x10x10_medrev_8mics,48000,10.0,10.0,10.0,0.5,False,2.5,2.5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,x,3.536,-135.0,8,8,0.1,rir_room10x10x10_medrev_8mics,10,3-7,0.4,-0.0008476702414461945,phat,-0.0013333333333333333,-0.00048566309188713874,0.1698374169991439,-90.0,,,,
4.65,5.0,5.0,4.75,5.0,5.0,4.85,5.0,5.0,4.95,5.0,5.0,5.05,5.0,5.0,5.15,5.0,5.0,5.25,5.0,5.0,5.35,5.0,5.0,room10x10x10_medrev_8mics,48000,10.0,10.0,10.0,0.5,False,2.5,2.5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,x,3.536,-135.0,8,8,0.1,rir_room10x10x10_medrev_8mics,10,4-5,0.1,-0.00021014571211532161,phat,-0.0003541666666666667,-0.00014402095455134508,0.16775508300088404,-90.0,,,,
4.65,5.0,5.0,4.75,5.0,5.0,4.85,5.0,5.0,4.95,5.0,5.0,5.05,5.0,5.0,5.15,5.0,5.0,5.25,5.0,5.0,5.35,5.0,5.0,room10x10x10_medrev_8mics,48000,10.0,10.0,10.0,0.5,False,2.5,2.5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,x,3.536,-135.0,8,8,0.1,rir_room10x10x10_medrev_8mics,10,4-6,0.2,-0.00042406099036678617,phat,-0.0007083333333333334,-0.0002842723429665472,0.17920683299962548,-90.0,,,,
4.65,5.0,5.0,4.75,5.0,5.0,4.85,5.0,5.0,4.95,5.0,5.0,5.05,5.0,5.0,5.15,5.0,5.0,5.25,5.0,5.0,5.35,5.0,5.0,room10x10x10_medrev_8mics,48000,10.0,10.0,10.0,0.5,False,2.5,2.5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,x,3.536,-135.0,8,8,0.1,rir_room10x10x10_medrev_8mics,10,4-7,0.30000000000000004,-0.0006415269688619635,phat,-0.0010833333333333333,-0.00044180636447136974,0.17580058299972734,-90.0,,,,
4.65,5.0,5.0,4.75,5.0,5.0,4.85,5.0,5.0,4.95,5.0,5.0,5.05,5.0,5.0,5.15,5.0,5.0,5.25,5.0,5.0,5.35,5.0,5.0,room10x10x10_medrev_8mics,48000,10.0,10.0,10.0,0.5,False,2.5,2.5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,x,3.536,-135.0,8,8,0.1,rir_room10x10x10_medrev_8mics,10,5-6,0.1,-0.00021391527825146453,phat,-0.0003541666666666667,-0.00014025138841520217,0.1738912499986327,-90.0,,,,
4.65,5.0,5.0,4.75,5.0,5.0,4.85,5.0,5.0,4.95,5.0,5.0,5.05,5.0,5.0,5.15,5.0,5.0,5.25,5.0,5.0,5.35,5.0,5.0,room10x10x10_medrev_8mics,48000,10.0,10.0,10.0,0.5,False,2.5,2.5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,x,3.536,-135.0,8,8,0.1,rir_room10x10x10_medrev_8mics,10,5-7,0.2,-0.00043138125674664195,phat,-0.0007291666666666667,-0.00029778540992002475,0.3974059590000252,-90.0,,,,
4.65,5.0,5.0,4.75,5.0,5.0,4.85,5.0,5.0,4.95,5.0,5.0,5.05,5.0,5.0,5.15,5.0,5.0,5.25,5.0,5.0,5.35,5.0,5.0,room10x10x10_medrev_8mics,48000,10.0,10.0,10.0,0.5,False,2.5,2.5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,x,3.536,-135.0,8,8,0.1,rir_room10x10x10_medrev_8mics,10,6-7,0.1,-0.00021746597849517743,phat,-0.0003541666666666667,-0.00013670068817148926,0.15582483300022432,-90.0,,,,
4.65,5.0,5.0,4.75,5.0,5.0,4.85,5.0,5.0,4.95,5.0,5.0,5.05,5.0,5.0,5.15,5.0,5.0,5.25,5.0,5.0,5.35,5.0,5.0,room10x10x10_medrev_8mics,48000,10.0,10.0,10.0,0.5,False,2.5,2.5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,x,3.536,-135.0,8,8,0.1,rir_room10x10x10_medrev_8mics,10,array_avg_adj_pairs,,,,,,,,phat,-64.95665322913358,-135.0,70.04334677086642
4.65,5.0,5.0,4.75,5.0,5.0,4.85,5.0,5.0,4.95,5.0,5.0,5.05,5.0,5.0,5.15,5.0,5.0,5.25,5.0,5.0,5.35,5.0,5.0,room10x10x10_medrev_8mics,48000,10.0,10.0,10.0,0.5,False,2.5,2.5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,x,3.536,-135.0,8,8,0.1,rir_room10x10x10_medrev_8mics,20,0-1,0.1,-0.00019259065017177107,phat,-0.0001875,5.09065017177107e-06,0.17251874999965366,-40.02523954736422,,,,
4.65,5.0,5.0,4.75,5.0,5.0,4.85,5.0,5.0,4.95,5.0,5.0,5.05,5.0,5.0,5.15,5.0,5.0,5.25,5.0,5.0,5.35,5.0,5.0,room10x10x10_medrev_8mics,48000,10.0,10.0,10.0,0.5,False,2.5,2.5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,x,3.536,-135.0,8,8,0.1,rir_room10x10x10_medrev_8mics,20,0-2,0.2,-0.0003899716446065361,phat,-0.0003958333333333333,-5.861688726797236e-06,0.16836925000097835,-42.754168343454836,,,,
4.65,5.0,5.0,4.75,5.0,5.0,4.85,5.0,5.0,4.95,5.0,5.0,5.05,5.0,5.0,5.15,5.0,5.0,5.25,5.0,5.0,5.35,5.0,5.0,room10x10x10_medrev_8mics,48000,10.0,10.0,10.0,0.5,False,2.5,2.5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,x,3.536,-135.0,8,8,0.1,rir_room10x10x10_medrev_8mics,20,0-3,0.30000000000000004,-0.0005918650317140457,phat,-0.0005833333333333334,8.5316983807123e-06,0.17735141699995438,-41.83167133257525,,,,
4.65,5.0,5.0,4.75,5.0,5.0,4.85,5.0,5.0,4.95,5.0,5.0,5.05,5.0,5.0,5.15,5.0,5.0,5.25,5.0,5.0,5.35,5.0,5.0,room10x10x10_medrev_8mics,48000,10.0,10.0,10.0,0.5,False,2.5,2.5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,x,3.536,-135.0,8,8,0.1,rir_room10x10x10_medrev_8mics,20,0-4,0.4,-0.0007980083042982766,phat,-0.0008541666666666667,-5.615836236839012e-05,0.17120016700027918,-47.09200602420374,,,,
4.65,5.0,5.0,4.75,5.0,5.0,4.85,5.0,5.0,4.95,5.0,5.0,5.05,5.0,5.0,5.15,5.0,5.0,5.25,5.0,5.0,5.35,5.0,5.0,room10x10x10_medrev_8mics,48000,10.0,10.0,10.0,0.5,False,2.5,2.5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,x,3.536,-135.0,8,8,0.1,rir_room10x10x10_medrev_8mics,20,0-5,0.5,-0.0010081540164135982,phat,-0.0012083333333333334,-0.00020017931691973523,0.17656904199975543,-55.98761377836933,,,,
4.65,5.0,5.0,4.75,5.0,5.0,4.85,5.0,5.0,4.95,5.0,5.0,5.05,5.0,5.0,5.15,5.0,5.0,5.25,5.0,5.0,5.35,5.0,5.0,room10x10x10_medrev_8mics,48000,10.0,10.0,10.0,0.5,False,2.5,2.5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,x,3.536,-135.0,8,8,0.1,rir_room10x10x10_medrev_8mics,20,0-6,0.6000000000000001,-0.0012220692946650626,phat,-0.0015833333333333333,-0.00036126403866827065,0.17288208299942198,-64.84199555654004,,,,
4.65,5.0,5.0,4.75,5.0,5.0,4.85,5.0,5.0,4.95,5.0,5.0,5.05,5.0,5.0,5.15,5.0,5.0,5.25,5.0,5.0,5.35,5.0,5.0,room10x10x10_medrev_8mics,48000,10.0,10.0,10.0,0.5,False,2.5,2.5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,x,3.536,-135.0,8,8,0.1,rir_room10x10x10_medrev_8mics,20,0-7,0.7000000000000001,-0.0014395352731602401,phat,-0.0019375,-0.0004979647268397599,0.1703946249999717,-71.69079132887424,,,,
4.65,5.0,5.0,4.75,5.0,5.0,4.85,5.0,5.0,4.95,5.0,5.0,5.05,5.0,5.0,5.15,5.0,5.0,5.25,5.0,5.0,5.35,5.0,5.0,room10x10x10_medrev_8mics,48000,10.0,10.0,10.0,0.5,False,2.5,2.5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,x,3.536,-135.0,8,8,0.1,rir_room10x10x10_medrev_8mics,20,1-2,0.1,-0.000197380994434765,phat,-0.0001875,9.88099443476501e-06,0.1689557080007944,-40.02523954736422,,,,
4.65,5.0,5.0,4.75,5.0,5.0,4.85,5.0,5.0,4.95,5.0,5.0,5.05,5.0,5.0,5.15,5.0,5.0,5.25,5.0,5.0,5.35,5.0,5.0,room10x10x10_medrev_8mics,48000,10.0,10.0,10.0,0.5,False,2.5,2.5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,x,3.536,-135.0,8,8,0.1,rir_room10x10x10_medrev_8mics,20,1-3,0.2,-0.00039927438154227463,phat,-0.0003958333333333333,3.4410482089413112e-06,0.1698420829998213,-42.754168343454836,,,,
4.65,5.0,5.0,4.75,5.0,5.0,4.85,5.0,5.0,4.95,5.0,5.0,5.05,5.0,5.0,5.15,5.0,5.0,5.25,5.0,5.0,5.35,5.0,5.0,room10x10x10_medrev_8mics,48000,10.0,10.0,10.0,0.5,False,2.5,2.5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,x,3.536,-135.0,8,8,0.1,rir_room10x10x10_medrev_8mics,20,1-4,0.30000000000000004,-0.0006054176541265055,phat,-0.0006666666666666666,-6.124901254016117e-05,0.17586929199933365,-49.66049768757067,,,,
4.65,5.0,5.0,4.75,5.0,5.0,4.85,5.0,5.0,4.95,5.0,5.0,5.05,5.0,5.0,5.15,5.0,5.0,5.25,5.0,5.0,5.35,5.0,5.0,room10x10x10_medrev_8mics,48000,10.0,10.0,10.0,0.5,False,2.5,2.5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,x,3.536,-135.0,8,8,0.1,rir_room10x10x10_medrev_8mics,20,1-5,0.4,-0.0008155633662418272,phat,-0.0010208333333333332,-0.00020526996709150605,0.1713615419994312,-61.08815334817516,,,,
4.65,5.0,5.0,4.75,5.0,5.0,4.85,5.0,5.0,4.95,5.0,5.0,5.05,5.0,5.0,5.15,5.0,5.0,5.25,5.0,5.0,5.35,5.0,5.0,room10x10x10_medrev_8mics,48000,10.0,10.0,10.0,0.5,False,2.5,2.5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,x,3.536,-135.0,8,8,0.1,rir_room10x10x10_medrev_8mics,20,1-6,0.5,-0.0010294786444932918,phat,-0.001375,-0.00034552135550670817,0.17088737500125717,-70.60471688946345,,,,
4.65,5.0,5.0,4.75,5.0,5.0,4.85,5.0,5.0,4.95,5.0,5.0,5.05,5.0,5.0,5.15,5.0,5.0,5.25,5.0,5.0,5.35,5.0,5.0,room10x10x10_medrev_8mics,48000,10.0,10.0,10.0,0.5,False,2.5,2.5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,x,3.536,-135.0,8,8,0.1,rir_room10x10x10_medrev_8mics,20,1-7,0.6000000000000001,-0.001246944622988469,phat,-0.00175,-0.000503055377011531,0.18658379199951014,-90.0,,,,
4.65,5.0,5.0,4.75,5.0,5.0,4.85,5.0,5.0,4.95,5.0,5.0,5.05,5.0,5.0,5.15,5.0,5.0,5.25,5.0,5.0,5.35,5.0,5.0,room10x10x10_medrev_8mics,48000,10.0,10.0,10.0,0.5,False,2.5,2.5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,x,3.536,-135.0,8,8,0.1,rir_room10x10x10_medrev_8mics,20,2-3,0.1,-0.0002018933871075096,phat,-0.00020833333333333335,-6.4399462258237525e-06,0.17856824999944365,-45.60906221853426,,,,
4.65,5.0,5.0,4.75,5.0,5.0,4.85,5.0,5.0,4.95,5.0,5.0,5.05,5.0,5.0,5.15,5.0,5.0,5.25,5.0,5.0,5.35,5.0,5.0,room10x10x10_medrev_8mics,48000,10.0,10.0,10.0,0.5,False,2.5,2.5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,x,3.536,-135.0,8,8,0.1,rir_room10x10x10_medrev_8mics,20,2-4,0.2,-0.00040803665969174055,phat,-0.00047916666666666664,-7.11300069749261e-05,0.1770909999995638,-55.262455852356425,,,,
4.65,5.0,5.0,4.75,5.0,5.0,4.85,5.0,5.0,4.95,5.0,5.0,5.05,5.0,5.0,5.15,5.0,5.0,5.25,5.0,5.0,5.35,5.0,5.0,room10x10x10_medrev_8mics,48000,10.0,10.0,10.0,0.5,False,2.5,2.5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,x,3.536,-135.0,8,8,0.1,rir_room10x10x10_medrev_8mics,20,2-5,0.30000000000000004,-0.0006181823718070621,phat,-0.0008333333333333334,-0.00021515096152627125,0.18191537500024424,-72.32192951701637,,,,
4.65,5.0,5.0,4.75,5.0,5.0,4.85,5.0,5.0,4.95,5.0,5.0,5.05,5.0,5.0,5.15,5.0,5.0,5.25,5.0,5.0,5.35,5.0,5.0,room10x10x10_medrev_8mics,48000,10.0,10.0,10.0,0.5,False,2.5,2.5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,x,3.536,-135.0,8,8,0.1,rir_room10x10x10_medrev_8mics,20,2-6,0.4,-0.0008320976500585267,phat,-0.0011875,-0.00035540234994147326,0.19709729100031836,-90.0,,,,
4.65,5.0,5.0,4.75,5.0,5.0,4.85,5.0,5.0,4.95,5.0,5.0,5.05,5.0,5.0,5.15,5.0,5.0,5.25,5.0,5.0,5.35,5.0,5.0,room10x10x10_medrev_8mics,48000,10.0,10.0,10.0,0.5,False,2.5,2.5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,x,3.536,-135.0,8,8,0.1,rir_room10x10x10_medrev_8mics,20,2-7,0.5,-0.0010495636285537042,phat,-0.0015416666666666667,-0.0004921030381129625,0.1783517079984449,-90.0,,,,
4.65,5.0,5.0,4.75,5.0,5.0,4.85,5.0,5.0,4.95,5.0,5.0,5.05,5.0,5.0,5.15,5.0,5.0,5.25,5.0,5.0,5.35,5.0,5.0,room10x10x10_medrev_8mics,48000,10.0,10.0,10.0,0.5,False,2.5,2.5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,x,3.536,-135.0,8,8,0.1,rir_room10x10x10_medrev_8mics,20,3-4,0.1,-0.00020614327258423092,phat,-0.0002708333333333333,-6.46900607491024e-05,0.18252029199902609,-68.27301609854703,,,,
4.65,5.0,5.0,4.75,5.0,5.0,4.85,5.0,5.0,4.95,5.0,5.0,5.05,5.0,5.0,5.15,5.0,5.0,5.25,5.0,5.0,5.35,5.0,5.0,room10x10x10_medrev_8mics,48000,10.0,10.0,10.0,0.5,False,2.5,2.5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,x,3.536,-135.0,8,8,0.1,rir_room10x10x10_medrev_8mics,20,3-5,0.2,-0.00041628898469955254,phat,-0.000625,-0.00020871101530044747,0.18073158399965905,-90.0,,,,
4.65,5.0,5.0,4.75,5.0,5.0,4.85,5.0,5.0,4.95,5.0,5.0,5.05,5.0,5.0,5.15,5.0,5.0,5.25,5.0,5.0,5.35,5.0,5.0,room10x10x10_medrev_8mics,48000,10.0,10.0,10.0,0.5,False,2.5,2.5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,x,3.536,-135.0,8,8,0.1,rir_room10x10x10_medrev_8mics,20,3-6,0.30000000000000004,-0.0006302042629510171,phat,-0.0009791666666666666,-0.00034896240371564953,0.17158225000093807,-90.0,,,,
4.65,5.0,5.0,4.75,5.0,5.0,4.85,5.0,5.0,4.95,5.0,5.0,5.05,5.0,5.0,5.15,5.0,5.0,5.25,5.0,5.0,5.35,5.0,5.0,room10x10x10_medrev_8mics,48000,10.0,10.0,10.0,0.5,False,2.5,2.5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,x,3.536,-135.0,8,8,0.1,rir_room10x10x10_medrev_8mics,20,3-7,0.4,-0.0008476702414461945,phat,-0.0013541666666666667,-0.0005064964252204722,0.17059816700020747,-90.0,,,,
4.65,5.0,5.0,4.75,5.0,5.0,4.85,5.0,5.0,4.95,5.0,5.0,5.05,5.0,5.0,5.15,5.0,5.0,5.25,5.0,5.0,5.35,5.0,5.0,room10x10x10_medrev_8mics,48000,10.0,10.0,10.0,0.5,False,2.5,2.5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,x,3.536,-135.0,8,8,0.1,rir_room10x10x10_medrev_8mics,20,4-5,0.1,-0.00021014571211532161,phat,-0.0003541666666666667,-0.00014402095455134508,0.23010912499921687,-90.0,,,,
4.65,5.0,5.0,4.75,5.0,5.0,4.85,5.0,5.0,4.95,5.0,5.0,5.05,5.0,5.0,5.15,5.0,5.0,5.25,5.0,5.0,5.35,5.0,5.0,room10x10x10_medrev_8mics,48000,10.0,10.0,10.0,0.5,False,2.5,2.5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,x,3.536,-135.0,8,8,0.1,rir_room10x10x10_medrev_8mics,20,4-6,0.2,-0.00042406099036678617,phat,-0.0007083333333333334,-0.0002842723429665472,0.18172620800032746,-90.0,,,,
4.65,5.0,5.0,4.75,5.0,5.0,4.85,5.0,5.0,4.95,5.0,5.0,5.05,5.0,5.0,5.15,5.0,5.0,5.25,5.0,5.0,5.35,5.0,5.0,room10x10x10_medrev_8mics,48000,10.0,10.0,10.0,0.5,False,2.5,2.5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,x,3.536,-135.0,8,8,0.1,rir_room10x10x10_medrev_8mics,20,4-7,0.30000000000000004,-0.0006415269688619635,phat,-0.0010833333333333333,-0.00044180636447136974,0.17411516699939966,-90.0,,,,
4.65,5.0,5.0,4.75,5.0,5.0,4.85,5.0,5.0,4.95,5.0,5.0,5.05,5.0,5.0,5.15,5.0,5.0,5.25,5.0,5.0,5.35,5.0,5.0,room10x10x10_medrev_8mics,48000,10.0,10.0,10.0,0.5,False,2.5,2.5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,x,3.536,-135.0,8,8,0.1,rir_room10x10x10_medrev_8mics,20,5-6,0.1,-0.00021391527825146453,phat,-0.0003541666666666667,-0.00014025138841520217,0.23283891699975356,-90.0,,,,
4.65,5.0,5.0,4.75,5.0,5.0,4.85,5.0,5.0,4.95,5.0,5.0,5.05,5.0,5.0,5.15,5.0,5.0,5.25,5.0,5.0,5.35,5.0,5.0,room10x10x10_medrev_8mics,48000,10.0,10.0,10.0,0.5,False,2.5,2.5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,x,3.536,-135.0,8,8,0.1,rir_room10x10x10_medrev_8mics,20,5-7,0.2,-0.00043138125674664195,phat,-0.0007291666666666667,-0.00029778540992002475,0.41265729099905,-90.0,,,,
4.65,5.0,5.0,4.75,5.0,5.0,4.85,5.0,5.0,4.95,5.0,5.0,5.05,5.0,5.0,5.15,5.0,5.0,5.25,5.0,5.0,5.35,5.0,5.0,room10x10x10_medrev_8mics,48000,10.0,10.0,10.0,0.5,False,2.5,2.5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,x,3.536,-135.0,8,8,0.1,rir_room10x10x10_medrev_8mics,20,6-7,0.1,-0.00021746597849517743,phat,-0.0003541666666666667,-0.00013670068817148926,0.1594387919994915,-90.0,,,,
4.65,5.0,5.0,4.75,5.0,5.0,4.85,5.0,5.0,4.95,5.0,5.0,5.05,5.0,5.0,5.15,5.0,5.0,5.25,5.0,5.0,5.35,5.0,5.0,room10x10x10_medrev_8mics,48000,10.0,10.0,10.0,0.5,False,2.5,2.5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,x,3.536,-135.0,8,8,0.1,rir_room10x10x10_medrev_8mics,20,array_avg_adj_pairs,,,,,,,,phat,-66.27607963025854,-135.0,68.72392036974146
4.85,5.0,5.0,4.95,5.0,5.0,5.05,5.0,5.0,5.15,5.0,5.0,,,,,,,,,,,,,room10x10x10_highrev_4mics,48000,10.0,10.0,10.0,1.0,False,2.5,2.5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,x,3.536,-135.0,4,4,0.1,rir_room10x10x10_highrev_4mics,0,0-1,0.1,-0.0002018933871075096,phat,-8.333333333333333e-05,0.00011856005377417626,0.21370337500047754,-16.608667356285476,,,,
4.85,5.0,5.0,4.95,5.0,5.0,5.05,5.0,5.0,5.15,5.0,5.0,,,,,,,,,,,,,room10x10x10_highrev_4mics,48000,10.0,10.0,10.0,1.0,False,2.5,2.5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,x,3.536,-135.0,4,4,0.1,rir_room10x10x10_highrev_4mics,0,0-2,0.2,-0.00040803665969174055,phat,-0.0001875,0.00022053665969174054,0.2148252090009919,-18.7574446087699,,,,
4.85,5.0,5.0,4.95,5.0,5.0,5.05,5.0,5.0,5.15,5.0,5.0,,,,,,,,,,,,,room10x10x10_highrev_4mics,48000,10.0,10.0,10.0,1.0,False,2.5,2.5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,x,3.536,-135.0,4,4,0.1,rir_room10x10x10_highrev_4mics,0,0-3,0.30000000000000004,-0.0006181823718070621,phat,-0.000375,0.00024318237180706213,0.07332383299944922,-25.388258128815224,,,,
4.85,5.0,5.0,4.95,5.0,5.0,5.05,5.0,5.0,5.15,5.0,5.0,,,,,,,,,,,,,room10x10x10_highrev_4mics,48000,10.0,10.0,10.0,1.0,False,2.5,2.5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,x,3.536,-135.0,4,4,0.1,rir_room10x10x10_highrev_4mics,0,1-2,0.1,-0.00020614327258423092,phat,-0.000125,8.114327258423092e-05,0.20798062499852676,-25.388258128815234,,,,
4.85,5.0,5.0,4.95,5.0,5.0,5.05,5.0,5.0,5.15,5.0,5.0,,,,,,,,,,,,,room10x10x10_highrev_4mics,48000,10.0,10.0,10.0,1.0,False,2.5,2.5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,x,3.536,-135.0,4,4,0.1,rir_room10x10x10_highrev_4mics,0,1-3,0.2,-0.00041628898469955254,phat,-0.0003125,0.00010378898469955253,0.0698207919995184,-32.4075127142155,,,,
4.85,5.0,5.0,4.95,5.0,5.0,5.05,5.0,5.0,5.15,5.0,5.0,,,,,,,,,,,,,room10x10x10_highrev_4mics,48000,10.0,10.0,10.0,1.0,False,2.5,2.5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,x,3.536,-135.0,4,4,0.1,rir_room10x10x10_highrev_4mics,0,2-3,0.1,-0.00021014571211532161,phat,-0.00016666666666666666,4.347904544865495e-05,0.3150019999993674,-34.866529450385684,,,,
4.85,5.0,5.0,4.95,5.0,5.0,5.05,5.0,5.0,5.15,5.0,5.0,,,,,,,,,,,,,room10x10x10_highrev_4mics,48000,10.0,10.0,10.0,1.0,False,2.5,2.5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,x,3.536,-135.0,4,4,0.1,rir_room10x10x10_highrev_4mics,0,array_avg_adj_pairs,,,,,,,,phat,-25.621151645162133,-135.0,109.37884835483787
4.85,5.0,5.0,4.95,5.0,5.0,5.05,5.0,5.0,5.15,5.0,5.0,,,,,,,,,,,,,room10x10x10_highrev_4mics,48000,10.0,10.0,10.0,1.0,False,2.5,2.5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,x,3.536,-135.0,4,4,0.1,rir_room10x10x10_highrev_4mics,10,0-1,0.1,-0.0002018933871075096,phat,-0.0001875,1.439338710750959e-05,0.1869086659989989,-40.02523954736422,,,,
4.85,5.0,5.0,4.95,5.0,5.0,5.05,5.0,5.0,5.15,5.0,5.0,,,,,,,,,,,,,room10x10x10_highrev_4mics,48000,10.0,10.0,10.0,1.0,False,2.5,2.5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,x,3.536,-135.0,4,4,0.1,rir_room10x10x10_highrev_4mics,10,0-2,0.2,-0.00040803665969174055,phat,-0.00014583333333333335,0.00026220332635840723,0.21291591599947424,-14.483676315996538,,,,
4.85,5.0,5.0,4.95,5.0,5.0,5.05,5.0,5.0,5.15,5.0,5.0,,,,,,,,,,,,,room10x10x10_highrev_4mics,48000,10.0,10.0,10.0,1.0,False,2.5,2.5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,x,3.536,-135.0,4,4,0.1,rir_room10x10x10_highrev_4mics,10,0-3,0.30000000000000004,-0.0006181823718070621,phat,-0.0003541666666666667,0.00026401570514039544,0.070559375000812,-23.886775468441485,,,,
4.85,5.0,5.0,4.95,5.0,5.0,5.05,5.0,5.0,5.15,5.0,5.0,,,,,,,,,,,,,room10x10x10_highrev_4mics,48000,10.0,10.0,10.0,1.0,False,2.5,2.5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,x,3.536,-135.0,4,4,0.1,rir_room10x10x10_highrev_4mics,10,1-2,0.1,-0.00020614327258423092,phat,2.0833333333333333e-05,0.00022697660591756427,0.20012837500144087,4.097753358309459,,,,
4.85,5.0,5.0,4.95,5.0,5.0,5.05,5.0,5.0,5.15,5.0,5.0,,,,,,,,,,,,,room10x10x10_highrev_4mics,48000,10.0,10.0,10.0,1.0,False,2.5,2.5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,x,3.536,-135.0,4,4,0.1,rir_room10x10x10_highrev_4mics,10,1-3,0.2,-0.00041628898469955254,phat,-0.0003125,0.00010378898469955253,0.06999800000085088,-32.4075127142155,,,,
4.85,5.0,5.0,4.95,5.0,5.0,5.05,5.0,5.0,5.15,5.0,5.0,,,,,,,,,,,,,room10x10x10_highrev_4mics,48000,10.0,10.0,10.0,1.0,False,2.5,2.5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,x,3.536,-135.0,4,4,0.1,rir_room10x10x10_highrev_4mics,10,2-3,0.1,-0.00021014571211532161,phat,-0.0003541666666666667,-0.00014402095455134508,0.31544554099855304,-90.0,,,,
